usps,congress,year,cd,R_isoa,R_isop,R_LIC,R_SCC,R_mean,R_harm,R_dyn,pop_hull,A_hull,IP_d,obj_ip_dist,obj_polsby,obj_lic,obj_scc,obj_inertia_a,obj_inertia_p,obj_mean_radius,obj_harm_radius,obj_dyn_radius,obj_axis,obj_exchange,obj_hull_pop,obj_hull_area,obj_rohrbach
LA,107,1990,4,93375.36219928828,172583.4294847011,55116.83014286911,138494.9284734482,79066.71438527104,52589.853070396806,87765.86571774505,660985,31828715410.107784,81943.51367440715,1.0317281981210829,0.29272944494964065,0.3484206337925771,0.4545659051562567,0.5649712181727982,0.7937347129909539,0.787312865472863,0.8877697573550545,0.7523010371618444,0.1325287614928594,0.6163227636903386,0.9134912289991453,0.8605881475897172,0.6300624238697164
LA,107,1990,5,105650.28896817405,198951.3420461759,76386.97417422828,131491.44887897614,74817.40535195207,48910.84062152307,80707.70853333268,615293,37427904504.572685,95934.99316032698,0.9971057564109315,0.28199904161370065,0.5227538450151864,0.6455744841331345,0.8579507616586488,0.9069888501650488,0.9414056214252959,1.0800293720742447,0.9256369325968435,0.25300663752665514,0.821716188999108,0.9808692769136005,0.9369053921879228,0.7536910919221074
LA,107,1990,6,58016.026869867856,81534.44664394874,44175.6166090779,58362.46435807018,39377.471851096554,29785.12612194513,41789.18110134001,669223,11849090597.541883,27277.068680365468,1.9257409675433248,0.5063067425041008,0.5797880677971416,0.9881633076406232,0.9634208710103161,3.0814148545373286,0.9822202754111424,0.9739093706090222,0.9816781505648852,0.7140860948257359,0.8865323578953302,0.9019250683255059,0.8924025852102788,0.8211577663247505
LA,107,1990,7,77680.26058921481,140973.2992983147,54335.490195320075,94120.34637391528,55927.822882058535,36629.18546400486,60807.48795569264,660001,22046477873.036522,65482.93985897285,1.0740638214393987,0.3036320555314559,0.4892668949970018,0.6811681202331991,0.8079824781854746,0.989092379380627,0.9259584536665905,1.0603601964552343,0.9033137344367087,0.15529658145223568,0.7858932657470113,0.9080804423023602,0.8598684286653745,0.707226848282537
ME,107,1990,1,57254.309154105766,174226.84264334035,25415.382918633648,99788.07262901298,54106.289168504714,39427.87406129614,58868.97968493451,770251,14444794927.898289,63771.34435479956,0.8128870211706716,0.10799066728114977,0.19705023505160274,0.32919944057042216,0.4749330147312353,0.5704543374212228,0.7054547636264253,0.7260638636652833,0.6877121103795847,0.17704819361430643,0.5399187575004774,0.797586760679311,0.712943066163931,0.4462838369601589
ME,107,1990,2,154141.07871511567,355050.63276949205,99061.76826953045,216922.81544407745,109137.67637558078,88148.52057609311,118021.04239730688,825615,80289480096.61072,140439.40528758452,0.9937496653707298,0.1884760649713106,0.4130240719062206,0.5049243590793948,0.8507860454068391,0.8291162750653771,0.9415696078206302,0.8743259541267927,0.9235149919448162,0.2990227684868569,0.8031576101732526,0.7403232741653192,0.9296682835885112,0.6904652881694474
MD,107,1990,1,56801.12389679456,183813.2034771269,25232.010613263246,96225.65515614107,52620.505286213316,35576.545078712144,58244.97907656125,1305492,11696259513.248737,70240.07303552494,0.7321828593376462,0.09549056215217619,0.19732852034681275,0.34844328910119043,0.47940651961321823,0.46327365358170125,0.7196323130161526,0.7982945473081157,0.6895780636069202,0.2296250066195827,0.5451887052733893,0.46110814926479826,0.8665961093825125,0.41385782105969277
MD,107,1990,2,28224.676331414237,53458.844531843635,19264.691995358902,36986.74346531725,20271.612929352497,15064.442262623132,22035.481497066987,1658969,3116104203.5864267,23022.10475735818,1.11002185023715,0.2787525220571371,0.4658715602077401,0.5823254224598424,0.8262227907200411,1.1461619265045497,0.9282167607079757,0.9367979192114992,0.9057147234742715,0.5809372971722305,0.819291045272547,0.35580592524634275,0.803148478827842,0.7042849905149435
MD,107,1990,3,13454.221175409932,47673.39486019605,4946.84903310828,21288.810224990117,13584.176004970595,12078.755176812754,14209.856244397768,1476296,1233434955.171338,16023.636944019581,0.7602300805543349,0.07964618288378306,0.13518863658278082,0.39940577913811276,0.4356060804165615,0.5264465381798508,0.660288911180523,0.5569374069787266,0.6695050861240575,0.7330759792753605,0.46619207038263283,0.40863756319870814,0.46105288751308626,0.33924636327204666
MD,107,1990,4,12864.299072731968,34248.80037375221,5729.967709947485,21513.80856374799,12285.711334116837,8131.101615865726,13724.354149678717,866927,797963036.2067212,14333.128332952136,0.8126297580681073,0.14108522267389212,0.19839562593720744,0.35755071972789015,0.4317206006733519,0.589053030701655,0.6980629080878381,0.7910551165435346,0.6627949854932542,0.26047362454323014,0.5725182651614689,0.6813514863419873,0.651537406549938,0.44554352696248495
MD,107,1990,5,37297.730358507164,79838.1983830951,23083.1126299719,57857.83277351578,29764.058531629038,16149.892686918816,32910.16163949971,1073590,4897699411.455337,39126.04878970845,0.8631057223112857,0.21824452296521787,0.3830221867578134,0.4155664573790774,0.6902365648720993,0.69571803299959,0.8354087042906106,1.1547361670309362,0.8013779557896057,0.221676810088974,0.7144837090718783,0.5668541994616194,0.892323961207557,0.5218570669177146
MD,107,1990,6,48767.190855661895,135117.01845431147,24738.303174423025,114869.10652661498,70974.75850705903,53205.234088122,77469.16433949473,992268,8597816326.646086,71412.31565118996,0.6183042145663894,0.13026728820020206,0.2573263951458249,0.18023909290792545,0.1980122383930713,0.29150175485906604,0.45807074591465824,0.4582931706952973,0.44512693079195825,0.04819563093411866,0.2818296767964377,0.6045876718789682,0.8689948220902873,0.4850584412950392
MD,107,1990,7,9567.746188062123,24725.46948470352,4806.305331721633,15498.749570589402,8845.66905282514,6061.267347556354,9791.003224943242,846930,508079288.33611107,7134.344341206993,1.214236160485392,0.14973736914860583,0.2523500656444767,0.38108861094667845,0.45983778004474013,1.2409258683530384,0.7210870563454904,0.7892529432742669,0.6909831459369871,0.28816598783156666,0.5726151298621637,0.6808555606720744,0.5660276844191825,0.5058137780243428
MD,107,1990,8,19702.748580829513,32767.115941714463,14420.96903030755,22104.78895078515,13607.481682921558,10519.662838780067,14484.121940245654,697900,1385800815.032878,13279.398562238921,1.3433710746199625,0.3615573506222991,0.5357167893183623,0.794476188761818,0.9243185679797788,1.678135873393655,0.9652899799261649,0.9364724365593062,0.961877232668609,0.33997572284555105,0.8525585299730883,0.8678392319816592,0.8800405652361917,0.7691715096904427
MA,107,1990,1,50680.85195518279,95355.77679429587,28149.484521069575,75486.71521156837,38995.1712198518,29830.463353318024,42699.405191732454,974684,9248921020.17699,56263.596012479145,0.8155751862432334,0.28248396271937215,0.3084985158601017,0.45076144102051524,0.7001448118605733,0.6025000753105307,0.8664466286427792,0.8494814739367029,0.8392804052633509,0.19547682121180326,0.7371220506060284,0.616175088541517,0.8724621911234081,0.6144062830338678
MA,107,1990,2,27537.872717005685,70216.79088740233,12458.09407259582,53428.33296846905,25960.907619480353,17360.456131678424,29521.974533103177,902407,3487039271.1604056,37185.82017022469,0.6705028168392502,0.15380796366862104,0.20466446070294286,0.2656547152104362,0.4359340653201569,0.3529355341417157,0.7071625568884713,0.7931206561662876,0.6595838132646722,0.0710572681942784,0.5739094842184116,0.669988153903948,0.683209364983251,0.492799833538011
MA,107,1990,3,25024.47466409429,74875.25289740883,12203.619978745091,62181.738962171345,36064.82921446024,25299.551229429424,40734.65104678107,891824,3169057340.019444,41327.75505027794,0.5482400236693986,0.11170004132140338,0.23781947287023886,0.16195867375484643,0.19363770615923043,0.24711642565578162,0.462583172380784,0.4945636078118423,0.4343961535423614,0.0437488227784842,0.34532790402545505,0.6787841547211109,0.6207971489623731,0.4296701904774025
MA,107,1990,4,25710.59030384852,91879.58423183308,11671.93791108811,44010.50984127781,21694.62760226363,15642.681816393571,24337.678855118014,1728752,3655293400.482657,39000.67461873408,0.5968806663119329,0.07830437966154362,0.20609233576683264,0.34128036025975195,0.5560696568232198,0.3142326133741829,0.7900754901232125,0.8218089009808969,0.7469953425051975,0.0997599143579856,0.7072504194179782,0.34117386415171175,0.568135237370204,0.445505981509364
MA,107,1990,5,22311.120932313814,42023.46503867584,15270.085467435427,30926.418912340538,16384.667231362397,12317.897328099341,17842.761877572197,783287,1976571249.575882,21947.978709339593,0.9203954078130793,0.2818766243751716,0.46842509684276806,0.5204553914604363,0.7884375510009662,0.7547984190234888,0.9078048648477648,0.9056383706583643,0.8841873817159778,0.1555308297120948,0.8000007138767562,0.7722852543192981,0.7911888880135417,0.6653987629174176
MA,107,1990,6,20951.67398525108,43702.984533610004,14093.227961204933,29197.094673146035,15147.434111080382,11479.491172319198,16500.542627141298,964410,1762084601.5695734,20747.97329066031,0.9143040228841475,0.22983452225594683,0.4524634453452922,0.514941838501357,0.8077527763901804,0.7715293063429999,0.9221220276915804,0.9125698025611277,0.8978535486349342,0.6636999673138758,0.7947986622694561,0.6256166982922201,0.7826373537737517,0.6328384867874893
MA,107,1990,7,12231.449099970745,32458.850229525422,5231.859986480887,21474.95221420628,12085.164927007894,7597.790348530087,13474.860130450095,1430182,893995963.2731204,14809.419312815704,0.7478034521218156,0.14200039770947873,0.18296010517752817,0.3244078931950112,0.41338081644260927,0.4626098499096634,0.6747362943932432,0.8049346282855194,0.6418575420150583,0.16070690140270802,0.5014649289114315,0.41954170867763685,0.5257389333142974,0.46441313779402993
MA,107,1990,8,6382.948321288379,19244.603889395385,2776.334380228654,9028.8066618676,5286.029058021745,3653.9667408970076,5800.354465426089,936302,243294010.5485691,6342.999501019322,0.9111171766869275,0.11000811005511221,0.18919117993201984,0.4997835410057724,0.5708518769282349,0.7430788207960186,0.8050086055431998,0.8734272605504665,0.7781293486198607,0.7124428152995474,0.5997818796024651,0.6280281362210056,0.5260912899804077,0.4190948944570399
MA,107,1990,9,14722.10527013737,51193.62244312067,6175.500836949561,27415.696897764563,14444.77467283226,9559.283926483851,16248.33000142034,1165887,1369173788.1934104,17419.091871781522,0.7652300080208534,0.08270049619989041,0.1759561829519754,0.2883641437771077,0.4049332573292216,0.4870525836774001,0.679466247764862,0.7700422638012666,0.6406874102720925,0.1668707853734135,0.596167029328314,0.5278075834107422,0.49731451381736824,0.3733322661293986
MA,107,1990,10,28553.630291376572,127053.8124540429,9951.406442777827,69920.56651577745,35755.64973025488,22917.87141018412,39946.23505673813,995685,3990666573.818065,44770.593476999304,0.5774522312756682,0.05050649856706026,0.12146363240972134,0.16676802565527876,0.2513764569198382,0.2739816202444038,0.5323844950711986,0.6229555481031293,0.5054410153509639,0.12394189445084786,0.37679864342793695,0.5721357658295545,0.6418404643808265,0.2952128900630223
MI,107,1990,1,139657.22140708106,527427.5677639669,51045.43131239912,278584.2303608514,145236.9607325345,92064.94892691921,159751.0985106115,590413,62845806293.0105,189425.95178702872,0.6675310971474223,0.07011341851592832,0.1335940023937809,0.2513122951223436,0.38102156015433103,0.40076689996622183,0.6410545483862564,0.7584711827621845,0.618165190845673,0.16321985535902206,0.4366642196938667,0.9807660061685634,0.9749904560742502,0.3568581807281554
MI,107,1990,2,67931.36867823332,116053.75389540696,37813.14170712794,115203.87575480122,60670.50949106722,34553.60669210397,68665.5292166965,1147083,19088714524.4554,66219.84703831325,0.9288161854523969,0.3426275999306286,0.3098452158530477,0.34770148812143065,0.4846900218210202,0.6880602837777335,0.7464512742470063,0.982985210249509,0.6995465118469115,0.13957204498324632,0.5790091253723628,0.5019200877355867,0.7594757637601205,0.5999074228510158
MI,107,1990,3,37374.11110186854,55776.514192193164,22682.640156031644,41695.00161132677,25920.7385856605,19797.791342387645,27696.344829634436,611097,5482738712.003386,22688.579264204396,1.4914584321163322,0.44899241703439885,0.3683370975199093,0.8034775648547691,0.8982054835856138,1.6958136526352192,0.9612408992734518,0.9438959744426006,0.9541868273055975,0.5390830923618899,0.8358393550756674,0.9481113472983831,0.8003760191406752,0.7553496270633009
MI,107,1990,4,85357.56791875654,138221.70403442637,56292.339041856765,113737.96989310722,63056.95166489019,47546.82971147659,68356.67388175782,959163,27930413701.893288,76570.33308996011,1.009320465101621,0.38135687406077334,0.43492515289037603,0.5632135829164797,0.7827003300262712,0.9724379882609626,0.9024388870173609,0.8976157657274193,0.882970333011644,0.40080434192896325,0.7885458356346811,0.6044488788662615,0.8195143616984891,0.6742184876303624
MI,107,1990,5,67425.63455637037,144480.031262145,39796.80755719872,101806.18166759961,59072.64443369851,44125.37365313359,63801.70312255646,681947,16044231328.446686,58760.82711738853,1.0389262638015355,0.21778824280671813,0.3483745215134939,0.43863348913380207,0.5581883741921605,0.924880941384947,0.7609346672812548,0.7640233835343635,0.7472703875793516,0.48619847870283206,0.6608451276901731,0.8509957518692801,0.890186579119831,0.5540622868415029
MI,107,1990,6,49659.84817411154,63060.014744853994,39724.97147239018,65350.203591524725,34717.36037105275,24777.225525562233,37368.5032263138,591853,7877916447.593895,46719.08548967296,0.9624066996172428,0.6201584120058024,0.6399063400910191,0.5774533232469792,0.9057269610364898,0.8807949361852688,0.9536026096330718,1.0021268951779596,0.9396901766159539,0.33098709943394006,0.8692951451528608,0.9931841183537128,0.9834431896184114,0.8169754099494523
MI,107,1990,7,58912.86891498818,82735.36705344601,39066.97687492726,70512.14483120941,41758.75323564963,22367.07125857904,45190.42209340113,775947,12855835796.670816,55843.82450095546,0.9551742409931953,0.5070350111606803,0.43974333546014854,0.6980595842868215,0.8487901151535717,0.8682715042315244,0.9405272643484003,1.316955363398142,0.9218256254133397,0.41882485710166883,0.8126847735621496,0.752695738239854,0.8481445987322632,0.7376988263752797
MI,107,1990,8,40419.9479678637,69469.54474284357,24206.184947869817,51199.898935839476,28968.717414213897,22494.328939955576,31275.829115512002,869555,6618381723.025153,43294.899452534795,0.845291686953555,0.33853423532663296,0.35864203833375713,0.6232370924302821,0.8369022014943809,0.6499113458912135,0.9301976194967495,0.8984475170554593,0.9138436969240341,0.44099684221418056,0.8013060037752943,0.674883129876776,0.7755138546313842,0.6309406500623309
MI,107,1990,9,26238.464892886805,44077.00371663003,19271.760755276533,34937.3135885012,18159.161099094996,14024.904234289896,19628.896336972874,669413,2689293361.3687696,29621.70684007599,0.8020028771500262,0.35436654704032916,0.5394683198294341,0.5640243181946786,0.8902146239090114,0.5596846682916531,0.9632774241681777,0.9354240305162163,0.9452083364839189,0.11366525793090448,0.8302927106778228,0.8646067524831457,0.8042453121856292,0.7571874311341241
MI,107,1990,10,30897.117432352832,49227.77943726786,21922.24157687491,41251.19012313401,21269.331500794815,16280.772366451327,22868.78254115221,715498,3241040425.5236344,28080.45567920716,0.9962340828745352,0.39392671536811646,0.5034240873977215,0.5610001295558256,0.9020070966684682,0.7845236829241775,0.9684403239220514,0.9488836505085105,0.9553443090474645,0.15634514927727253,0.8304364371159911,0.8113509751250179,0.9253400335038994,0.767461834744113
MI,107,1990,11,18141.70497798245,27075.56786452311,11389.131492011771,22799.97602230716,12998.362652346725,9746.21323619707,13954.277363112587,802888,1265066213.5713677,15688.511704759841,1.0469933837086292,0.44895318020945324,0.3941168598856466,0.6331220216845832,0.8532690424048953,1.0426226536324628,0.9304610364243142,0.9307053179692825,0.9192968061626476,0.5575173084746733,0.8155951478801567,0.729384422235729,0.81732129768181,0.6930531336770721
